Timestamp,Type,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
1771506947.7859533,RAW,262146.0,260888.5,320791.90625,292029.9375,275680.53125,260859.265625,238281.046875,273681.9375
1771506947.7859533,RAW,262139.390625,260885.375,320786.96875,292023.59375,275682.40625,260860.875,238285.96875,273695.78125
1771506947.7859533,RAW,262141.359375,260886.0,320779.1875,292019.375,275678.03125,260854.609375,238283.109375,273675.75
1771506947.7859533,RAW,262149.6875,260892.34375,320783.21875,292019.84375,275685.0,260863.109375,238286.5,273681.46875
1771506947.7859533,RAW,262143.421875,260886.0,320769.28125,292012.0625,275683.65625,260865.078125,238284.1875,273690.59375
1771506947.7859533,RAW,262133.046875,260875.890625,320747.90625,292003.125,275673.90625,260851.484375,238276.578125,273681.75
1771506947.7859533,RAW,262120.34375,260864.453125,320730.75,291988.0,275658.90625,260834.046875,238267.1875,273660.375
1771506947.7859533,RAW,262127.234375,260872.046875,320732.4375,291988.375,275664.78125,260840.40625,238275.328125,273666.1875
1771506947.7859533,RAW,262137.421875,260879.375,320730.75,291991.21875,275668.625,260842.453125,238278.09375,273663.6875
1771506947.7859533,RAW,262135.453125,260876.4375,320719.21875,291988.53125,275670.4375,260843.703125,238277.921875,273673.4375
1771506947.7859533,RAW,262132.234375,260872.046875,320710.1875,291981.125,275668.90625,260843.625,238274.078125,273674.40625
1771506947.7859533,RAW,262138.765625,260877.59375,320709.8125,291978.875,275669.34375,260840.484375,238277.296875,273665.375
1771506947.7859533,RAW,262127.234375,260867.046875,320692.125,291963.25,275658.28125,260828.421875,238270.6875,273658.5
1771506947.7859533,RAW,262119.8125,260858.1875,320682.1875,291950.90625,275650.5,260824.3125,238261.921875,273655.46875
1771506947.7859533,RAW,262116.234375,260858.90625,320677.71875,291946.34375,275653.25,260827.703125,238260.578125,273660.28125
1771506947.7859533,RAW,262116.140625,260860.421875,320671.03125,291946.25,275655.9375,260830.46875,238265.046875,273666.09375
1771506947.7859533,RAW,262109.0,260852.203125,320658.59375,291936.875,275647.625,260821.359375,238260.75,273655.8125
1771506947.7859533,RAW,262108.453125,260849.515625,320654.125,291929.34375,275643.875,260820.375,238256.640625,273649.1875
1771506947.7859533,RAW,262109.359375,260850.6875,320648.40625,291924.875,275645.40625,260821.453125,238256.828125,273648.3125
1771506947.7859533,RAW,262117.046875,260861.234375,320648.3125,291931.15625,275657.28125,260830.65625,238265.9375,273659.84375
1771506947.7859533,RAW,262120.171875,260864.984375,320640.875,291930.25,275659.78125,260832.625,238267.1875,273661.1875
1771506947.7859533,RAW,262115.875,260865.515625,320632.21875,291925.59375,275658.90625,260830.65625,238268.984375,273660.375
1771506947.7859533,RAW,262104.96875,260859.53125,320622.5625,291912.09375,275658.09375,260829.484375,238270.5,273671.28125
1771506947.7859533,RAW,262099.15625,260847.1875,320609.25,291897.53125,275643.59375,260816.078125,238256.734375,273648.5
1771506947.7859533,RAW,262094.59375,260834.3125,320593.84375,291886.4375,275628.40625,260802.484375,238239.5625,273626.3125
1771506947.7859533,RAW,262098.171875,260843.4375,320595.1875,291889.46875,275640.84375,260815.984375,238250.46875,273649.125
1771506947.7859533,RAW,262102.296875,260850.40625,320593.59375,291888.84375,275641.09375,260815.8125,238252.078125,273638.65625
1771506947.7859533,RAW,262090.9375,260839.6875,320577.59375,291874.0,275629.5625,260803.203125,238245.203125,273637.5
1771506947.7859533,RAW,262110.25,260859.265625,320596.0,291887.78125,275651.46875,260824.84375,238266.03125,273664.21875
1771506947.7859533,RAW,262092.359375,260839.859375,320571.40625,291866.78125,275631.90625,260805.625,238244.390625,273641.0625
1771506947.7859533,RAW,262090.21875,260834.59375,320564.8125,291857.8125,275624.5625,260800.609375,238236.171875,273628.375
1771506947.7859533,RAW,262098.09375,260840.75,320568.90625,291862.125,275630.09375,260806.25,238246.71875,273636.875
